,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
874,frozenset({'TOM FORD BEAUTY'}),frozenset({'CLARINS'}),0.013719811360027595,0.04556470077489875,0.0018093856117418273,0.13188123103597746,2.8943728103802195,0.0011842465124341133,1.0994294022280908
875,frozenset({'CLARINS'}),frozenset({'TOM FORD BEAUTY'}),0.04556470077489875,0.013719811360027595,0.0018093856117418273,0.03971024896400953,2.8943728103802195,0.0011842465124341133,1.0270652035762566
876,frozenset({'CLARINS'}),frozenset({'URBAN DECAY'}),0.04556470077489875,0.004861701684795214,0.00034046779382816635,0.007472183247952491,1.5369481166072898,0.00011894581130365132,1.0026301344094313
877,frozenset({'URBAN DECAY'}),frozenset({'CLARINS'}),0.004861701684795214,0.04556470077489875,0.00034046779382816635,0.07003058103975535,1.5369481166072898,0.00011894581130365132,1.0263082632246239
878,frozenset({'CLARINS'}),frozenset({'WHOO'}),0.04556470077489875,0.005157566710872965,0.0007374324268068581,0.016184292100368716,3.1379704825241856,0.0005024294428993527,1.0112081208919066
879,frozenset({'WHOO'}),frozenset({'CLARINS'}),0.005157566710872965,0.04556470077489875,0.0007374324268068581,0.14298068607667916,3.1379704825241856,0.0005024294428993527,1.1136683663006648
880,frozenset({'YVES SAINT LAURENT'}),frozenset({'CLARINS'}),0.043642321484855875,0.04556470077489875,0.003771907392760079,0.08642774408939156,1.8968135995530109,0.001783358073180686,1.0447288575699603
881,frozenset({'CLARINS'}),frozenset({'YVES SAINT LAURENT'}),0.04556470077489875,0.043642321484855875,0.003771907392760079,0.08278134890853918,1.8968135995530109,0.001783358073180686,1.0426714255942233
882,frozenset({'CLINIQUE'}),frozenset({'CLE DE PEAU BEAUTE'}),0.08705270857740958,0.006737991448162664,0.0007404059446568858,0.008505260281459216,1.2622842202891866,0.00015384553872290342,1.0017824288546384
883,frozenset({'CLE DE PEAU BEAUTE'}),frozenset({'CLINIQUE'}),0.006737991448162664,0.08705270857740958,0.0007404059446568858,0.10988526037069726,1.2622842202891869,0.00015384553872290342,1.025651245594244
884,frozenset({'CLE DE PEAU BEAUTE'}),frozenset({'COSME DECORTE'}),0.006737991448162664,0.0010570855956848308,0.00017246403530160392,0.025595763459841128,24.21352023367508,0.0001653414015979036,1.025183262699356
885,frozenset({'COSME DECORTE'}),frozenset({'CLE DE PEAU BEAUTE'}),0.0010570855956848308,0.006737991448162664,0.00017246403530160392,0.16315049226441633,24.213520233675084,0.0001653414015979036,1.1869063665216073
886,frozenset({'DOLCE&GABBANA'}),frozenset({'CLE DE PEAU BEAUTE'}),0.00643766614530987,0.006737991448162664,0.00012637450862617528,0.019630484988452657,2.9134030726331,8.299756919295108e-05,1.013150647121191
887,frozenset({'CLE DE PEAU BEAUTE'}),frozenset({'DOLCE&GABBANA'}),0.006737991448162664,0.00643766614530987,0.00012637450862617528,0.01875551632833186,2.9134030726331,8.299756919295108e-05,1.012553293687757
888,frozenset({'ESTEE LAUDER'}),frozenset({'CLE DE PEAU BEAUTE'}),0.11072191066362971,0.006737991448162664,0.0012860464701369603,0.01161510366312171,1.7238228561849767,0.0005400031829611928,1.0049344260854596
889,frozenset({'CLE DE PEAU BEAUTE'}),frozenset({'ESTEE LAUDER'}),0.006737991448162664,0.11072191066362971,0.0012860464701369603,0.19086496028243602,1.7238228561849769,0.0005400031829611928,1.099047804982937
890,frozenset({'FRESH'}),frozenset({'CLE DE PEAU BEAUTE'}),0.010694256947624457,0.006737991448162664,0.0002542357761773644,0.023773112748505493,3.5282194896504384,0.00018217796431981665,1.0174499611952956
891,frozenset({'CLE DE PEAU BEAUTE'}),frozenset({'FRESH'}),0.006737991448162664,0.010694256947624457,0.0002542357761773644,0.03773168578993822,3.5282194896504384,0.00018217796431981665,1.028097598604303
892,frozenset({'GIORGIO ARMANI'}),frozenset({'CLE DE PEAU BEAUTE'}),0.024229710200950338,0.006737991448162664,0.0007195913197066922,0.029698717555378288,4.40765141717071,0.0005563317395812291,1.0236635017624292
